subj,response,rt,version
159,3,1255,4
159,7,1679,4
159,4,1639,4
159,2,1751,4
159,7,1374,4
159,3,1591,4
159,2,1583,4
159,4,1661,4
159,5,1687,4
159,3,1975,4
159,7,1983,4
159,7,1511,4
159,4,2052,4
159,6,2090,4
159,1,8935,4
159,1,1709,4
159,3,1127,4
159,5,1334,4
159,7,1046,4
159,2,1023,4
159,1,1223,4
159,1,1191,4
159,2,1519,4
159,1,1119,4
159,2,1239,4
159,5,1127,4
159,7,983,4
159,4,1310,4
159,2,1239,4
159,1,1086,4
159,3,1974,4
159,3,1150,4
159,7,1022,4
159,5,1023,4
159,1,1328,4
159,7,1293,4
159,3,1238,4
159,1,1079,4
159,1,1191,4
159,6,1183,4
159,2,1120,4
159,1,1286,4
159,7,1134,4
159,3,1255,4
159,7,1226,4
159,1,2602,4
159,2,1375,4
159,1,957,4
159,3,925,4
159,7,879,4
159,2,958,4
159,3,1154,4
159,1,1538,4
159,3,1711,4
159,1,1206,4
159,2,1022,4
159,4,1014,4
159,7,911,4
159,4,1285,4
159,5,1441,4
159,1,951,4
159,3,1141,4
159,2,1037,4
159,7,950,4
159,4,968,4
159,1,1644,4
159,7,1263,4
159,2,1335,4
159,1,1211,4
159,3,1305,4
159,4,1007,4
159,2,934,4
159,7,1526,4
159,7,951,4
159,4,1294,4
159,7,1335,4
160,2,29008,4
160,7,3714,4
160,2,3566,4
160,7,3169,4
160,1,3741,4
160,2,3537,4
160,4,3992,4
160,3,4047,4
160,1,1688,4
160,3,2479,4
160,1,2899,4
160,2,3,4
160,5,3834,4
160,3,3310,4
160,2,16,4
160,1,4088,4
160,1,1968,4
160,4,3284,4
160,5,3045,4
160,1,1723,4
160,2,3147,4
160,4,4689,4
160,2,2036,4
160,3,4041,4
160,5,1888,4
160,3,2700,4
160,3,4443,4
160,4,3187,4
160,5,4055,4
160,3,3737,4
160,3,13712,4
160,1,5324,4
160,3,2624,4
160,7,3007,4
160,5,2999,4
160,7,2584,4
160,7,2145,4
160,5,2418,4
160,7,2082,4
160,7,1675,4
160,7,1731,4
160,6,2214,4
160,4,4689,4
160,5,4981,4
160,5,4024,4
160,5,4208,4
160,3,4757,4
160,4,4369,4
160,5,2970,4
160,3,3708,4
160,7,2318,4
160,4,3139,4
160,4,3759,4
160,4,3703,4
160,4,3118,4
160,2,3188,4
160,3,3204,4
160,2,2777,4
160,2,2887,4
160,2,6394,4
160,1,1798,4
160,5,3384,4
160,3,3369,4
160,7,2526,4
160,3,3017,4
160,7,4024,4
160,3,2422,4
160,2,4332,4
160,4,3103,4
160,3,3017,4
160,1,2315,4
160,6,3866,4
160,5,15,4
160,2,4590,4
160,4,3768,4
160,2,2880,4
160,6,3660,4
160,5,4875,4
160,2,2968,4
160,3,2260,4
160,5,2596,4
160,1,1940,4
160,4,2992,4
160,5,3927,4
160,5,1690,4
160,5,1390,4
160,6,2078,4
160,5,2063,4
160,7,6265,4
160,4,2130,4
160,4,1903,4
160,3,2006,4
161,4,4404,4
161,6,3719,4
161,2,2153,4
161,3,2686,4
161,2,2336,4
161,5,3046,4
161,2,2830,4
161,2,1593,4
161,3,2437,4
161,4,1937,4
161,2,2968,4
161,3,2217,4
161,4,2906,4
161,2,1966,4
161,1,3062,4
161,2,2030,4
161,1,2722,4
161,2,1375,4
161,5,2406,4
161,2,1906,4
161,7,2907,4
161,3,1995,4
161,2,2250,4
161,4,2504,4
161,5,2182,4
161,1,2844,4
161,5,2375,4
161,6,2062,4
161,1,2312,4
161,5,2375,4
161,3,4998,4
161,3,3437,4
161,4,2217,4
161,5,2468,4
161,5,1412,4
161,5,1592,4
161,6,1372,4
161,5,1374,4
161,6,1279,4
161,7,2062,4
161,5,1434,4
161,6,1311,4
161,5,1405,4
161,4,1561,4
161,5,1623,4
161,6,2217,4
161,2,2345,4
161,4,2713,4
161,5,1354,4
161,5,1805,4
161,7,1718,4
161,5,2219,4
161,3,2622,4
161,2,1998,4
161,4,1903,4
161,5,2124,4
161,5,1621,4
161,6,2222,4
161,6,1311,4
161,7,2748,4
161,2,2123,4
161,2,40696,4
161,3,50,4
161,3,3406,4
161,2,1812,4
161,2,1059,4
161,5,2219,4
161,2,1638,4
161,3,1170,4
161,2,996,4
161,1,2909,4
161,2,1435,4
161,1,1935,4
161,2,1371,4
161,3,1102,4
161,2,1151,4
161,1,1583,4
161,2,1373,4
161,3,2058,4
161,3,1531,4
161,1,1904,4
161,1,1153,4
161,7,1904,4
161,4,2093,4
161,3,1481,4
161,2,1485,4
161,1,1651,4
161,4,1498,4
161,7,1717,4
161,6,1030,4
161,1,1936,4
161,3,1779,4
162,1,4647,4
162,7,2716,4
162,1,2153,4
162,2,1839,4
162,1,1166,4
162,1,1746,4
162,1,1834,4
162,1,1341,4
162,1,1149,4
162,1,1346,4
162,1,1049,4
162,2,1601,4
162,1,1280,4
162,1,1660,4
162,6,2090,4
162,1,1544,4
162,1,1589,4
162,2,1406,4
162,1,1130,4
162,1,1478,4
162,6,1897,4
162,1,1595,4
162,7,1287,4
162,1,1657,4
162,7,1136,4
162,1,2636,4
162,7,1500,4
162,7,1448,4
162,1,1498,4
162,7,1485,4
162,2,9226,4
162,6,3116,4
162,2,2084,4
162,6,3118,4
162,3,2225,4
162,7,2385,4
162,7,1810,4
162,4,2684,4
162,7,3360,4
162,7,2667,4
162,7,1734,4
162,7,1122,4
162,2,1542,4
162,4,1783,4
162,7,2483,4
162,2,2048,4
162,6,3210,4
162,2,3070,4
162,3,1445,4
162,4,3047,4
162,4,2069,4
162,2,1902,4
162,5,2976,4
162,2,1456,4
162,5,2093,4
162,2,1757,4
162,3,1935,4
162,1,1975,4
162,1,1713,4
162,4,2173,4
162,2,1955,4
162,1,5750,4
162,2,1793,4
162,7,2279,4
162,1,1980,4
162,1,1347,4
162,1,1224,4
162,1,1282,4
162,1,1866,4
162,1,1239,4
162,1,1724,4
162,1,1531,4
162,1,1105,4
162,1,1401,4
162,4,3872,4
162,1,1569,4
162,7,2024,4
162,1,2164,4
162,4,2571,4
162,1,1562,4
162,1,1180,4
162,5,2248,4
162,7,2441,4
162,1,1921,4
162,7,1575,4
162,1,1115,4
162,7,1047,4
162,3,3082,4
162,7,1764,4
162,7,1412,4
162,1,2713,4
162,7,3181,4
163,4,6230,4
163,4,1469,4
163,1,1638,4
163,1,1943,4
163,1,1278,4
163,1,2326,4
163,2,2317,4
163,1,1732,4
163,2,2378,4
163,1,1393,4
163,1,2248,4
163,2,1881,4
163,1,1909,4
163,1,1392,4
163,1,1387,4
163,3,2209,4
163,1,1920,4
163,1,1404,4
163,3,1894,4
163,2,1501,4
163,5,2479,4
163,5,2602,4
163,2,1517,4
163,3,1734,4
163,1,1642,4
163,2,2235,4
163,5,2095,4
163,5,1875,4
163,2,2659,4
163,1,2408,4
163,4,10053,4
163,1,3846,4
163,5,1907,4
163,1,1456,4
163,4,2515,4
163,1,946,4
163,1,1151,4
163,1,5453,4
163,7,1814,4
163,6,2315,4
163,6,1777,4
163,7,1750,4
163,6,1707,4
163,7,1733,4
163,7,1342,4
163,4,1738,4
163,2,1844,4
163,2,1531,4
163,3,2346,4
163,2,1593,4
163,3,2066,4
163,4,2389,4
163,1,1698,4
163,2,1841,4
163,2,1388,4
163,2,1131,4
163,5,1965,4
163,1,1534,4
163,1,1309,4
163,3,3112,4
163,1,1664,4
163,3,16580,4
163,7,3095,4
163,3,1491,4
163,1,967,4
163,2,2456,4
163,1,938,4
163,1,1814,4
163,5,2499,4
163,1,1051,4
163,1,1451,4
163,1,1100,4
163,1,1467,4
163,2,1909,4
163,1,1344,4
163,1,1301,4
163,1,1167,4
163,3,2172,4
163,2,2112,4
163,2,2393,4
163,2,1640,4
163,2,1122,4
163,4,2488,4
163,5,2063,4
163,1,1267,4
163,2,1785,4
163,1,1493,4
163,1,1557,4
163,5,1405,4
163,4,2092,4
163,2,1861,4
163,1,1143,4
164,3,7416,4
164,2,1814,4
164,2,1690,4
164,5,2004,4
164,1,1567,4
164,1,1271,4
164,2,1575,4
164,1,1295,4
164,1,960,4
164,1,959,4
164,1,1056,4
164,1,1592,4
164,1,1117,4
164,1,975,4
164,1,967,4
164,1,979,4
164,1,869,4
164,1,1069,4
164,1,1023,4
164,1,760,4
164,7,4344,4
164,6,1663,4
164,2,1552,4
164,2,1376,4
164,1,1087,4
164,1,1087,4
164,2,1695,4
164,6,1504,4
164,1,1546,4
164,1,1068,4
164,6,5376,4
164,1,2967,4
164,2,2223,4
164,7,5535,4
164,7,2245,4
164,6,1239,4
164,6,1167,4
164,6,1263,4
164,7,1271,4
164,7,2768,4
164,4,1551,4
164,7,1398,4
164,7,184,4
164,7,959,4
164,7,1047,4
164,7,3015,4
164,4,1559,4
164,4,1228,4
164,7,1466,4
164,7,999,4
164,7,1711,4
164,2,1616,4
164,2,1335,4
164,4,1367,4
164,7,1279,4
164,7,2855,4
164,4,1575,4
164,2,1638,4
164,1,1559,4
164,7,2095,4
164,2,1880,4
164,5,5032,4
164,4,142,4
164,5,2133,4
164,3,1303,4
164,2,1049,4
164,2,1183,4
164,1,1160,4
164,1,1087,4
164,1,952,4
164,1,1502,4
164,1,54,4
164,1,792,4
164,2,1171,4
164,2,1187,4
164,1,1191,4
164,1,975,4
164,3,2029,4
164,1,967,4
164,1,1551,4
164,1,1231,4
164,1,711,4
164,7,2472,4
164,6,1343,4
164,4,1774,4
164,1,893,4
164,1,702,4
164,3,1284,4
164,5,1494,4
164,7,1367,4
164,1,1338,4
164,1,1060,4
165,4,5502,4
165,3,1642,4
165,2,1893,4
165,6,1940,4
165,5,2035,4
165,2,2192,4
165,5,2175,4
165,3,2257,4
165,2,1723,4
165,2,2359,4
165,3,1912,4
165,4,1713,4
165,5,2099,4
165,6,2206,4
165,6,2063,4
165,3,1943,4
165,3,1593,4
165,7,1977,4
165,3,1968,4
165,2,1535,4
165,6,2079,4
165,4,1646,4
165,3,1778,4
165,4,1910,4
165,6,1470,4
165,3,1836,4
165,2,2094,4
165,7,1785,4
165,5,1599,4
165,6,2043,4
165,1,11077,4
165,5,1894,4
165,6,1439,4
165,4,1476,4
165,6,1453,4
165,5,1484,4
165,2,1502,4
165,5,1737,4
165,6,1692,4
165,5,1240,4
165,3,1627,4
165,3,1668,4
165,6,1879,4
165,6,1363,4
165,4,1632,4
165,6,1670,4
165,5,1752,4
165,4,1410,4
165,6,1331,4
165,3,1469,4
165,3,1460,4
165,4,1983,4
165,4,1921,4
165,3,1409,4
165,4,1520,4
165,6,1582,4
165,4,1467,4
165,4,1536,4
165,5,1344,4
165,3,2018,4
165,4,2083,4
165,4,7039,4
165,6,1926,4
165,5,1470,4
165,4,1722,4
165,6,1794,4
165,4,1525,4
165,2,1455,4
165,4,1393,4
165,4,1595,4
165,3,1179,4
165,2,1195,4
165,2,1554,4
165,4,1526,4
165,5,1627,4
165,4,1376,4
165,3,1022,4
165,2,1582,4
165,3,1169,4
165,4,1474,4
165,2,2206,4
165,2,747,4
165,4,1501,4
165,3,1252,4
165,2,1378,4
165,2,1189,4
165,3,1053,4
165,2,1111,4
165,3,1655,4
165,4,1239,4
165,1,1644,4
165,2,1136,4
166,2,6241,4
166,7,4050,4
166,2,2503,4
166,6,2084,4
166,2,1711,4
166,2,1884,4
166,2,1944,4
166,1,1704,4
166,1,1267,4
166,1,1969,4
166,1,2133,4
166,3,1998,4
166,3,2176,4
166,2,1979,4
166,1,1422,4
166,2,1844,4
166,1,1208,4
166,2,1872,4
166,3,1888,4
166,2,2486,4
166,2,2189,4
166,6,2784,4
166,2,1794,4
166,3,1876,4
166,4,1915,4
166,1,2300,4
166,1,2148,4
166,6,2188,4
166,1,2428,4
166,1,2049,4
166,1,7808,4
166,3,3036,4
166,1,2910,4
166,6,2375,4
166,5,1916,4
166,5,1962,4
166,3,3014,4
166,3,1958,4
166,5,2497,4
166,6,1683,4
166,6,1769,4
166,6,1355,4
166,5,3034,4
166,4,2098,4
166,6,2095,4
166,7,2229,4
166,5,2009,4
166,4,1858,4
166,4,2240,4
166,3,1999,4
166,6,1898,4
166,2,2362,4
166,2,2588,4
166,3,2262,4
166,3,1854,4
166,4,1554,4
166,2,1934,4
166,1,2942,4
166,1,1650,4
166,4,2808,4
166,2,2085,4
166,2,1654,4
166,3,3827,4
166,6,2511,4
166,1,1575,4
166,6,2592,4
166,2,2624,4
166,2,3621,4
166,3,1839,4
166,2,1459,4
166,1,1929,4
166,2,1450,4
166,1,1530,4
166,2,2159,4
166,3,1646,4
166,1,2101,4
166,1,1306,4
166,2,1802,4
166,2,1544,4
166,5,3037,4
166,4,2487,4
166,1,1492,4
166,4,2207,4
166,2,1774,4
166,3,1597,4
166,2,1901,4
166,1,1946,4
166,6,2940,4
166,2,2701,4
166,3,1868,4
166,1,2614,4
166,2,1967,4
167,3,6156,4
167,2,1420,4
167,3,1977,4
167,7,2344,4
167,1,1783,4
167,3,2385,4
167,4,2055,4
167,2,2073,4
167,2,2023,4
167,3,2433,4
167,2,2808,4
167,6,2495,4
167,4,2537,4
167,3,1664,4
167,4,3072,4
167,3,1367,4
167,4,2392,4
167,7,1456,4
167,3,2335,4
167,1,1521,4
167,6,2248,4
167,4,2425,4
167,1,1808,4
167,1,1528,4
167,5,2352,4
167,2,2080,4
167,2,2936,4
167,4,2216,4
167,2,2849,4
167,2,2512,4
167,2,4688,4
167,3,1592,4
167,5,3232,4
167,5,2519,4
167,2,2439,4
167,3,3752,4
167,4,2697,4
167,5,2312,4
167,7,2488,4
167,7,1456,4
167,5,1872,4
167,6,1183,4
167,4,2889,4
167,5,2656,4
167,6,2047,4
167,5,1856,4
167,7,2136,4
167,5,2112,4
167,6,2191,4
167,5,2055,4
167,7,1663,4
167,5,2919,4
167,5,1734,4
167,6,2057,4
167,6,1343,4
167,5,1487,4
167,5,2663,4
167,4,3472,4
167,5,2200,4
167,5,1848,4
167,2,2504,4
167,3,2567,4
167,3,3032,4
167,2,4593,4
167,2,2511,4
167,5,2505,4
167,1,1478,4
167,2,1849,4
167,3,2264,4
167,1,2752,4
167,1,1167,4
167,2,2240,4
167,1,1848,4
167,5,3032,4
167,5,3600,4
167,2,3008,4
167,2,2600,4
167,2,2375,4
167,4,2928,4
167,2,1711,4
167,1,2873,4
167,1,1126,4
167,3,2280,4
167,2,1975,4
167,1,2241,4
167,1,2464,4
167,3,1631,4
167,2,2192,4
167,2,2119,4
167,2,1464,4
167,1,3208,4
167,2,2031,4
168,3,35117,4
168,4,11003,4
168,4,1215,4
168,4,1188,4
168,5,1767,4
168,3,1032,4
168,3,1435,4
168,5,1072,4
168,4,912,4
168,3,1644,4
168,3,1639,4
168,5,1424,4
168,5,2113,4
168,4,2205,4
168,4,1186,4
168,3,2468,4
168,3,1771,4
168,5,1991,4
168,5,1949,4
168,5,1175,4
168,4,3640,4
168,4,2141,4
168,4,1689,4
168,4,1769,4
168,5,1867,4
168,3,5746,4
168,3,5564,4
168,5,2101,4
168,3,3221,4
168,5,3252,4
168,3,6779,4
168,4,4798,4
168,4,3391,4
168,3,4361,4
168,5,2274,4
168,3,1600,4
168,4,4584,4
168,3,2263,4
168,3,2878,4
168,3,1699,4
168,3,3764,4
168,4,2893,4
168,5,1006,4
168,4,1205,4
168,3,2380,4
168,3,1552,4
168,3,2393,4
168,3,1586,4
168,5,981,4
168,4,2209,4
168,3,1902,4
168,4,4664,4
168,3,2780,4
168,3,1375,4
168,3,2477,4
168,5,1768,4
168,3,1981,4
168,3,1987,4
168,5,2766,4
168,3,2578,4
168,5,1669,4
168,4,5360,4
168,4,5219,4
168,3,1941,4
168,3,1534,4
168,5,845,4
168,3,1329,4
168,4,2377,4
168,3,2133,4
168,3,1264,4
168,3,1333,4
168,4,1812,4
168,4,1272,4
168,5,771,4
168,4,1233,4
168,3,738,4
168,3,1095,4
168,3,3142,4
168,3,1051,4
168,5,721,4
168,4,1173,4
168,4,671,4
168,4,1730,4
168,3,1518,4
168,3,1314,4
168,4,2163,4
168,4,1553,4
168,3,1421,4
168,3,1344,4
168,4,2303,4
168,3,1559,4
168,5,1836,4
169,4,7639,4
169,7,3368,4
169,4,3527,4
169,7,4398,4
169,1,3213,4
169,1,5936,4
169,3,5406,4
169,2,4321,4
169,1,3008,4
169,1,2974,4
169,1,4135,4
169,7,4404,4
169,7,4629,4
169,2,5092,4
169,1,2104,4
169,1,2708,4
169,1,3070,4
169,7,3185,4
169,7,3069,4
169,1,2981,4
169,7,3573,4
169,1,4094,4
169,1,3213,4
169,5,3167,4
169,1,2883,4
169,1,2746,4
169,7,4438,4
169,1,3552,4
169,1,3331,4
169,1,4319,4
169,1,52280,4
169,6,5440,4
169,1,3826,4
169,7,3599,4
169,1,2273,4
169,7,3809,4
169,7,3877,4
169,7,3418,4
169,7,2558,4
169,7,2191,4
169,7,2700,4
169,7,2546,4
169,1,2649,4
169,6,3098,4
169,7,3387,4
169,7,2239,4
169,2,3546,4
169,7,2582,4
169,7,3213,4
169,7,2799,4
169,7,2874,4
169,1,3177,4
169,7,3208,4
169,6,3238,4
169,6,1827,4
169,6,1922,4
169,6,2126,4
169,1,3685,4
169,6,3102,4
169,7,2800,4
169,2,3120,4
169,1,33318,4
169,7,2817,4
169,7,2188,4
169,1,2420,4
169,1,2712,4
169,1,2717,4
169,1,2942,4
169,6,3477,4
169,1,2276,4
169,1,1806,4
169,1,2958,4
169,6,2685,4
169,1,2330,4
169,5,1791,4
169,1,2608,4
169,1,1805,4
169,2,2588,4
169,6,3163,4
169,1,1644,4
169,5,2444,4
169,1,3447,4
169,6,3394,4
169,6,2055,4
169,1,2374,4
169,6,2339,4
169,1,3118,4
169,6,2819,4
169,1,2522,4
169,1,2598,4
169,1,3516,4
169,1,2512,4
170,4,11071,4
170,7,3543,4
170,1,2508,4
170,6,2868,4
170,1,2284,4
170,1,2070,4
170,1,1879,4
170,1,1564,4
170,1,1260,4
170,1,1800,4
170,1,1969,4
170,5,2655,4
170,1,1676,4
170,1,2047,4
170,2,1855,4
170,1,2137,4
170,2,1755,4
170,1,3229,4
170,1,1597,4
170,1,1158,4
170,6,2621,4
170,1,3487,4
170,2,2373,4
170,2,1574,4
170,2,1676,4
170,1,2047,4
170,2,2024,4
170,4,2699,4
170,1,2340,4
170,2,2801,4
170,2,19001,4
170,1,3172,4
170,3,1979,4
170,7,2430,4
170,6,2283,4
170,7,2036,4
170,7,1844,4
170,6,1890,4
170,7,1630,4
170,7,1428,4
170,7,1259,4
170,7,1248,4
170,6,2002,4
170,7,1316,4
170,6,2284,4
170,6,1609,4
170,3,1980,4
170,3,1866,4
170,7,2025,4
170,7,1327,4
170,6,2080,4
170,5,2643,4
170,6,2463,4
170,5,2182,4
170,5,2092,4
170,4,1743,4
170,7,2171,4
170,4,2407,4
170,6,2047,4
170,6,2734,4
170,2,1980,4
170,1,13635,4
170,4,2734,4
170,7,2226,4
170,1,1777,4
170,2,2204,4
170,1,1372,4
170,1,2036,4
170,1,1574,4
170,1,1124,4
170,1,1012,4
170,1,1080,4
170,1,1001,4
170,1,1372,4
170,2,1575,4
170,2,2148,4
170,2,2047,4
170,1,2328,4
170,1,1439,4
170,1,1529,4
170,1,1057,4
170,1,1248,4
170,4,2677,4
170,2,1777,4
170,1,2665,4
170,1,1113,4
170,1,1102,4
170,1,1811,4
170,2,1743,4
170,4,1991,4
170,2,2486,4
170,2,2486,4
171,3,5082,4
171,4,1072,4
171,5,1706,4
171,4,669,4
171,1,1461,4
171,7,2000,4
171,4,2082,4
171,2,2637,4
171,1,14,4
171,7,1511,4
171,1,2293,4
171,2,2293,4
171,3,1900,4
171,1,1275,4
171,4,1867,4
171,2,2200,4
171,2,1802,4
171,4,2371,4
171,2,1698,4
171,2,1867,4
171,1,2098,4
171,5,2266,4
171,7,2949,4
171,1,1659,4
171,3,1666,4
171,1,1690,4
171,1,1571,4
171,4,1524,4
171,1,1946,4
171,2,2394,4
171,2,6173,4
171,2,2989,4
171,1,1716,4
171,7,1661,4
171,7,1202,4
171,6,1846,4
171,6,1983,4
171,6,2613,4
171,7,1526,4
171,7,1497,4
171,2,1911,4
171,7,1225,4
171,7,1198,4
171,7,1801,4
171,6,1229,4
171,7,1175,4
171,2,1589,4
171,7,1475,4
171,7,1129,4
171,5,1194,4
171,2,1530,4
171,3,1906,4
171,4,1620,4
171,1,1673,4
171,7,1447,4
171,2,1520,4
171,3,1723,4
171,3,1570,4
171,3,1707,4
171,2,1767,4
171,2,1438,4
171,2,9218,4
171,3,3070,4
171,5,2367,4
171,2,1306,4
171,5,2410,4
171,2,1510,4
171,2,2095,4
171,3,1947,4
171,2,1390,4
171,1,1207,4
171,5,1635,4
171,1,1699,4
171,1,1063,4
171,1,1175,4
171,1,1251,4
171,1,1031,4
171,5,1911,4
171,6,1559,4
171,4,2223,4
171,2,1195,4
171,2,1466,4
171,5,2051,4
171,2,1947,4
171,5,2339,4
171,1,1671,4
171,1,999,4
171,2,1687,4
171,3,1811,4
171,4,1459,4
171,5,2050,4
171,5,1695,4
172,6,5925,4
172,6,1633,4
172,1,1499,4
172,2,2389,4
172,6,1556,4
172,2,2542,4
172,1,2201,4
172,3,2170,4
172,1,1608,4
172,1,1588,4
172,1,1752,4
172,1,1345,4
172,3,2137,4
172,1,1737,4
172,1,1405,4
172,1,1963,4
172,1,1193,4
172,1,1778,4
172,7,1395,4
172,1,1302,4
172,1,2254,4
172,1,2200,4
172,1,1283,4
172,6,1935,4
172,6,1379,4
172,1,2561,4
172,4,2049,4
172,4,2082,4
172,1,2139,4
172,1,1686,4
172,1,13690,4
172,1,1840,4
172,1,1898,4
172,7,2010,4
172,7,1355,4
172,6,1412,4
172,6,2515,4
172,6,2125,4
172,7,1065,4
172,7,1310,4
172,7,1163,4
172,6,1527,4
172,7,1018,4
172,6,1605,4
172,7,1054,4
172,6,1231,4
172,6,1489,4
172,5,2028,4
172,7,1856,4
172,4,1214,4
172,7,1613,4
172,6,553,4
172,5,1823,4
172,6,1928,4
172,3,1864,4
172,4,1275,4
172,4,1899,4
172,3,2229,4
172,3,1738,4
172,6,1939,4
172,7,2088,4
172,7,45178,4
172,7,2344,4
172,5,1596,4
172,1,1616,4
172,1,911,4
172,6,1525,4
172,1,1657,4
172,3,1755,4
172,1,1083,4
172,1,1018,4
172,1,1043,4
172,1,1207,4
172,1,770,4
172,1,954,4
172,1,905,4
172,3,1488,4
172,1,1400,4
172,3,2341,4
172,1,751,4
172,3,1276,4
172,1,1286,4
172,5,2024,4
172,5,2145,4
172,1,1979,4
172,4,1727,4
172,1,1354,4
172,2,1335,4
172,3,1426,4
172,3,1375,4
172,1,1791,4
172,1,1212,4
173,4,11546,4
173,6,2411,4
173,1,2385,4
173,5,3228,4
173,2,2045,4
173,2,2455,4
173,2,1473,4
173,2,1509,4
173,1,2146,4
173,2,2935,4
173,2,3197,4
173,2,2379,4
173,5,2382,4
173,1,1975,4
173,2,1957,4
173,1,2209,4
173,4,2090,4
173,5,3243,4
173,5,1515,4
173,5,1615,4
173,5,3058,4
173,4,3128,4
173,2,2587,4
173,5,1741,4
173,6,1652,4
173,4,2470,4
173,5,1812,4
173,4,1947,4
173,1,3084,4
173,1,2699,4
173,3,10707,4
173,2,2733,4
173,2,1910,4
173,6,2639,4
173,3,3116,4
173,5,2696,4
173,5,2164,4
173,4,2698,4
173,6,2544,4
173,6,1696,4
173,6,2926,4
173,7,3167,4
173,7,2109,4
173,5,2630,4
173,6,2528,4
173,5,2067,4
173,3,2291,4
173,3,1883,4
173,4,2659,4
173,4,2591,4
173,4,1589,4
173,4,1983,4
173,5,2859,4
173,5,1604,4
173,5,2545,4
173,3,2572,4
173,4,2229,4
173,2,2642,4
173,2,1549,4
173,7,2084,4
173,1,2293,4
173,4,11012,4
173,7,4144,4
173,7,1237,4
173,1,1668,4
173,4,2872,4
173,1,1811,4
173,1,1411,4
173,4,2428,4
173,1,1337,4
173,1,1540,4
173,1,1584,4
173,3,2269,4
173,1,2254,4
173,5,2963,4
173,1,1519,4
173,1,2161,4
173,1,1423,4
173,5,1927,4
173,5,2155,4
173,5,1147,4
173,5,1119,4
173,5,1785,4
173,5,3812,4
173,2,2404,4
173,5,1897,4
173,6,1354,4
173,4,2162,4
173,6,1527,4
173,6,1364,4
173,1,1895,4
173,1,2696,4
174,5,4647,4
174,1,1967,4
174,1,1878,4
174,6,2101,4
174,3,2157,4
174,2,2359,4
174,4,2336,4
174,1,1596,4
174,1,1141,4
174,1,1496,4
174,3,2323,4
174,5,1808,4
174,4,1689,4
174,1,2909,4
174,1,1441,4
174,2,1978,4
174,2,1156,4
174,3,1996,4
174,1,1330,4
174,1,1114,4
174,7,2350,4
174,2,3246,4
174,1,1410,4
174,1,1349,4
174,1,1099,4
174,1,1080,4
174,2,1458,4
174,3,1660,4
174,1,1205,4
174,1,1653,4
174,5,5087,4
174,1,3677,4
174,5,3644,4
174,7,1690,4
174,2,3283,4
174,6,1925,4
174,6,1446,4
174,4,1810,4
174,7,1038,4
174,7,973,4
174,7,1171,4
174,6,1091,4
174,7,1871,4
174,3,1556,4
174,7,1100,4
174,3,1893,4
174,2,1873,4
174,3,1292,4
174,3,2411,4
174,7,1537,4
174,6,1077,4
174,2,2348,4
174,3,1915,4
174,4,1946,4
174,4,1628,4
174,3,2391,4
174,4,3671,4
174,4,1544,4
174,4,1050,4
174,3,1221,4
174,2,2446,4
174,1,12063,4
174,6,5922,4
174,1,1284,4
174,1,1227,4
174,3,1341,4
174,2,1384,4
174,2,1357,4
174,2,1287,4
174,1,798,4
174,1,783,4
174,2,895,4
174,3,1025,4
174,2,1290,4
174,5,1721,4
174,1,1089,4
174,3,1059,4
174,2,1286,4
174,1,1434,4
174,5,927,4
174,1,982,4
174,2,967,4
174,7,1050,4
174,6,1254,4
174,2,1110,4
174,1,1625,4
174,2,1002,4
174,3,1214,4
174,4,1081,4
174,4,973,4
174,3,1003,4
174,7,1550,4
175,2,4363,4
175,3,1955,4
175,2,1541,4
175,2,1336,4
175,4,1890,4
175,3,2901,4
175,3,1701,4
175,2,1162,4
175,4,2086,4
175,2,1468,4
175,1,1384,4
175,2,1265,4
175,4,1944,4
175,4,199,4
175,3,1962,4
175,3,2646,4
175,4,2992,4
175,4,167,4
175,2,1183,4
175,2,1337,4
175,6,3354,4
175,2,2926,4
175,2,2144,4
175,2,1978,4
175,3,1344,4
175,1,1735,4
175,4,2061,4
175,3,1761,4
175,2,2233,4
175,5,2846,4
175,2,387138,4
175,3,2770,4
175,3,1714,4
175,6,2327,4
175,5,3281,4
175,3,1407,4
175,7,1943,4
175,6,2214,4
175,5,2104,4
175,5,2161,4
175,5,1271,4
175,7,1361,4
175,4,1493,4
175,2,1934,4
175,3,1654,4
175,4,1950,4
175,4,155,4
175,5,27,4
175,5,1896,4
175,4,1394,4
175,4,1547,4
175,3,2274,4
175,5,3247,4
175,3,1619,4
175,3,1427,4
175,3,1209,4
175,6,2556,4
175,2,1862,4
175,4,2080,4
175,6,1813,4
175,1,1763,4
175,6,2108,4
175,5,4577,4
175,4,1533,4
175,2,1742,4
175,2,713,4
175,6,2584,4
175,3,1527,4
175,3,1590,4
175,2,1320,4
175,3,1769,4
175,2,1342,4
175,1,1253,4
175,2,1193,4
175,4,1538,4
175,2,1232,4
175,4,1287,4
175,4,1471,4
175,5,1686,4
175,1,1348,4
175,2,1535,4
175,2,1414,4
175,5,2350,4
175,4,2115,4
175,6,2678,4
175,1,1255,4
175,2,971,4
175,1,1162,4
175,4,2079,4
175,4,1489,4
175,1,1384,4
175,4,1377,4
176,4,10197,4
176,5,1334,4
176,1,2243,4
176,7,2059,4
176,3,2360,4
176,2,2237,4
176,3,2028,4
176,1,1761,4
176,1,1397,4
176,1,2229,4
176,3,1789,4
176,7,2284,4
176,4,2273,4
176,2,1939,4
